21, 23510, 0
21, 11292, 1
21, 25198, 0
22, 16776, 1
22, 11758, 0
22, 21181, 1
22, 811, 0
23, 19056, 1
23, 23513, 0
24, 8790, 1
24, 1749, 0
24, 1514, 1
24, 16312, 0
24, 18292, 1
24, 19328, 0
24, 16846, 1
24, 12600, 0
25, 5860, 1
25, 9563, 0
25, 1518, 1
25, 19147, 0
26, 16835, 1
26, 3953, 0
26, 28645, 1
26, 10135, 0
26, 5925, 1
26, 22145, 0
26, 11081, 1
26, 18752, 0
26, 18346, 1
26, 12675, 0
26, 5839, 1
26, 18776, 0
26, 15325, 1
26, 23003, 0
26, 5937, 1
26, 17793, 0
26, 18418, 1
26, 26612, 0
26, 8819, 1
26, 4297, 0
26, 23286, 1
26, 26509, 0
26, 30, 1
26, 21889, 0
26, 1529, 1
26, 26885, 0
26, 11258, 1
26, 26212, 0
26, 4157, 1
26, 23165, 0
26, 15262, 1
26, 24568, 0
27, 3105, 1
27, 16412, 0
27, 3169, 1
27, 14560, 0
27, 14980, 1
27, 19744, 0
27, 18279, 1
27, 16254, 0
27, 11, 1
27, 23975, 0
27, 8811, 1
27, 14518, 0
27, 5876, 1
27, 14892, 0
28, 2345, 1
28, 23052, 0
28, 2352, 1
28, 19795, 0
28, 26358, 1
28, 25695, 0
28, 11126, 1
28, 3451, 0
28, 27164, 1
28, 14725, 0
29, 12837, 1
29, 5980, 0
29, 3110, 1
29, 16822, 0
29, 11207, 1
29, 24605, 0
29, 23237, 1
29, 16929, 0
29, 16842, 1
29, 18187, 0
29, 18379, 1
29, 24440, 0
29, 21163, 1
29, 19267, 0
29, 5835, 1
29, 11263, 0
29, 16782, 1
29, 3908, 0
29, 8788, 1
29, 5653, 0
29, 8764, 1
29, 14661, 0
30, 11258, 1
30, 44, 0
30, 16835, 1
30, 9044, 0
30, 28645, 1
30, 12168, 0
30, 5925, 1
30, 11711, 0
30, 11081, 1
30, 20603, 0
30, 18346, 1
30, 20038, 0
30, 5839, 1
30, 5606, 0
30, 15325, 1
30, 12527, 0
30, 5937, 1
30, 20431, 0
30, 18418, 1
30, 10250, 0
30, 8819, 1
30, 13939, 0
30, 23286, 1
30, 13740, 0
30, 1529, 1
30, 21370, 0
30, 26, 1
30, 876, 0
30, 4157, 1
30, 7454, 0
30, 15262, 1
30, 6430, 0
31, 2266, 1
31, 21682, 0
31, 3515, 1
31, 3965, 0
32, 8737, 1
32, 10624, 0
32, 18373, 1
32, 23693, 0
34, 1526, 1
34, 26327, 0
35, 7808, 1
35, 9474, 0
35, 6497, 1
35, 23050, 0
35, 10338, 1
35, 23573, 0
35, 27247, 1
35, 23753, 0
35, 7311, 1
35, 23273, 0
35, 3283, 1
35, 23457, 0
35, 15638, 1
35, 13885, 0
36, 11145, 1
36, 18319, 0
36, 5828, 1
36, 3174, 0
36, 18374, 1
36, 8057, 0
37, 15041, 1
37, 23195, 0
37, 11106, 1
37, 1917, 0
37, 5827, 1
37, 28163, 0
37, 13221, 1
37, 11374, 0
37, 23593, 1
37, 2974, 0
37, 3164, 1
37, 17846, 0
37, 8540, 1
37, 5593, 0
37, 7324, 1
37, 12557, 0
38, 6913, 1
38, 5482, 0
40, 26249, 1
40, 10052, 0
40, 27188, 1
40, 19795, 0
40, 28638, 1
40, 18952, 0
41, 15274, 1
41, 2291, 0
41, 1948, 1
41, 24393, 0
41, 1294, 1
41, 11844, 0
42, 23362, 1
42, 17670, 0
43, 11249, 1
43, 6944, 0
43, 14973, 1
43, 18709, 0
44, 9958, 1
44, 26288, 0
44, 3179, 1
44, 16399, 0
44, 14987, 1
44, 14682, 0
44, 23918, 1
44, 25547, 0
44, 23481, 1
44, 20111, 0
44, 3166, 1
44, 4328, 0
45, 15312, 1
45, 14307, 0
45, 11066, 1
45, 8374, 0
45, 8775, 1
45, 16230, 0
45, 15287, 1
45, 19328, 0
46, 3162, 1
46, 25777, 0
46, 18404, 1
46, 7889, 0
47, 2696, 1
47, 16414, 0
47, 16778, 1
47, 13765, 0
47, 1294, 1
47, 18874, 0
47, 153, 1
47, 15964, 0
47, 27162, 1
47, 26596, 0
47, 1052, 1
47, 15515, 0
47, 27167, 1
47, 19862, 0
47, 14886, 1
47, 24540, 0
47, 6952, 1
47, 5273, 0
47, 20654, 1
47, 3806, 0
47, 12208, 1
47, 16398, 0
47, 18353, 1
47, 10226, 0
47, 4169, 1
47, 2952, 0
47, 8787, 1
47, 13241, 0
47, 9940, 1
47, 516, 0
47, 13268, 1
47, 11000, 0
47, 5976, 1
47, 14713, 0
47, 14298, 1
47, 5053, 0
47, 27226, 1
47, 26893, 0
47, 11105, 1
47, 19832, 0
47, 27496, 1
47, 24191, 0
47, 619, 1
47, 27876, 0
47, 11245, 1
47, 9316, 0
47, 8176, 1
47, 21765, 0
47, 28017, 1
47, 7148, 0
47, 5882, 1
47, 26616, 0
47, 1531, 1
47, 26957, 0
47, 14078, 1
47, 2327, 0
48, 11171, 1
48, 10178, 0
48, 28284, 1
48, 27513, 0
48, 14118, 1
48, 9809, 0
48, 16791, 1
48, 3913, 0
49, 16769, 1
49, 10971, 0
49, 1429, 1
49, 24711, 0
50, 22488, 1
50, 16152, 0
50, 68, 1
50, 10240, 0
51, 11130, 1
51, 17444, 0
52, 11907, 1
52, 25745, 0
52, 7429, 1
52, 17933, 0
52, 16330, 1
52, 4461, 0
52, 89, 1
52, 6545, 0
52, 14109, 1
52, 10527, 0
52, 13854, 1
52, 9005, 0
53, 9953, 1
53, 13649, 0
53, 16834, 1
53, 10046, 0
54, 13, 1
54, 22419, 0
54, 28643, 1
54, 2389, 0
54, 14117, 1
54, 10102, 0
55, 23159, 1
55, 27397, 0
56, 17664, 1
56, 19365, 0
56, 27047, 1
56, 14806, 0
56, 17770, 1
56, 12999, 0
56, 20779, 1
56, 14223, 0
56, 7723, 1
56, 8420, 0
56, 13106, 1
56, 4750, 0
56, 25622, 1
56, 17362, 0
56, 12475, 1
56, 6860, 0
56, 3198, 1
56, 15690, 0
58, 16844, 1
58, 24394, 0
59, 19810, 1
59, 6590, 0
59, 25675, 1
59, 7986, 0
59, 19311, 1
59, 28365, 0
59, 17877, 1
59, 15077, 0
59, 6455, 1
59, 5639, 0
59, 13688, 1
59, 14034, 0
59, 895, 1
59, 27524, 0
60, 67, 1
60, 25848, 0
60, 5877, 1
60, 25411, 0
60, 15318, 1
60, 25367, 0
61, 16824, 1
61, 20577, 0
61, 16839, 1
61, 5631, 0
61, 18359, 1
61, 2788, 0
62, 12720, 1
62, 21027, 0
62, 7337, 1
62, 4593, 0
62, 5082, 1
62, 16881, 0
62, 10332, 1
62, 2876, 0
63, 154, 1
63, 18709, 0
63, 18106, 1
63, 25571, 0
63, 5275, 1
63, 21781, 0
63, 24092, 1
63, 24990, 0
63, 9374, 1
63, 4125, 0
64, 10137, 1
64, 16838, 0
64, 2325, 1
64, 21484, 0
65, 11288, 1
65, 13195, 0
65, 16793, 1
65, 13113, 0
65, 2365, 1
65, 24850, 0
65, 27193, 1
65, 24986, 0
66, 5857, 1
66, 3473, 0
67, 60, 1
67, 18285, 0
67, 5877, 1
67, 6769, 0
67, 15318, 1
67, 23745, 0
68, 22488, 1
68, 26480, 0
68, 50, 1
68, 2717, 0
69, 23243, 1
69, 14003, 0
69, 9932, 1
69, 15626, 0
69, 10366, 1
69, 543, 0
70, 980, 1
70, 22851, 0
70, 27165, 1
70, 24378, 0
71, 24225, 1
71, 18564, 0
71, 24091, 1
71, 25662, 0
72, 5467, 1
72, 3744, 0
72, 4195, 1
72, 14621, 0
72, 1590, 1
72, 23397, 0
73, 23000, 1
73, 9675, 0
73, 16795, 1
73, 12019, 0
73, 2335, 1
73, 12756, 0
74, 23730, 1
74, 15064, 0
74, 27635, 1
74, 10521, 0
75, 23385, 1
75, 21887, 0
75, 17215, 1
75, 20517, 0
76, 27782, 1
76, 8971, 0
76, 27207, 1
76, 25096, 0
76, 9937, 1
76, 11066, 0
76, 18293, 1
76, 6164, 0
76, 27605, 1
76, 20208, 0
76, 28283, 1
76, 14479, 0
77, 23806, 1
77, 24042, 0
80, 8728, 1
80, 6396, 0
80, 20846, 1
80, 13890, 0
80, 22063, 1
80, 2653, 0
81, 7043, 1
81, 14453, 0
81, 19247, 1
81, 5323, 0
81, 7207, 1
81, 27015, 0
82, 24068, 1
82, 24028, 0
82, 15845, 1
82, 25564, 0
82, 7207, 1
82, 26825, 0
82, 23113, 1
82, 7885, 0
82, 23081, 1
82, 14, 0
82, 19626, 1
82, 7790, 0
82, 7053, 1
82, 18969, 0
82, 28242, 1
82, 20133, 0
82, 24244, 1
82, 20717, 0
82, 21815, 1
82, 18611, 0
82, 20542, 1
82, 18180, 0
83, 4210, 1
83, 19877, 0
83, 25236, 1
83, 4661, 0
83, 20053, 1
83, 15747, 0
83, 24749, 1
83, 8983, 0
85, 17378, 1
85, 4364, 0
85, 14148, 1
85, 11856, 0
85, 27535, 1
85, 3644, 0
85, 6419, 1
85, 17215, 0
85, 22711, 1
85, 10577, 0
85, 16378, 1
85, 28119, 0
87, 4956, 1
87, 23779, 0
87, 18727, 1
87, 19075, 0
88, 27332, 1
88, 260, 0
88, 3335, 1
88, 17909, 0
88, 9453, 1
88, 13670, 0
88, 10263, 1
88, 27101, 0
88, 2301, 1
88, 11196, 0
89, 14109, 1
89, 22611, 0
89, 52, 1
89, 3484, 0
89, 7429, 1
89, 24097, 0
90, 13632, 1
90, 14645, 0
90, 14150, 1
90, 10257, 0
90, 18023, 1
90, 1601, 0
90, 14152, 1
90, 25443, 0
90, 2220, 1
90, 4405, 0
90, 17966, 1
90, 9826, 0
90, 25233, 1
90, 28329, 0
90, 19571, 1
90, 19667, 0
90, 20053, 1
90, 26533, 0
90, 15190, 1
90, 16794, 0
90, 26487, 1
90, 24143, 0
90, 24347, 1
90, 11391, 0
92, 9275, 1
92, 14185, 0
92, 1540, 1
92, 26592, 0
92, 23909, 1
92, 27888, 0
94, 3265, 1
94, 5523, 0
94, 23907, 1
94, 290, 0
94, 19943, 1
94, 10457, 0
94, 21003, 1
94, 10496, 0
94, 19797, 1
94, 6279, 0
95, 6993, 1
95, 2645, 0
95, 18801, 1
95, 28482, 0
95, 24963, 1
95, 24608, 0
95, 24253, 1
95, 8541, 0
97, 2144, 1
97, 15343, 0
97, 8328, 1
97, 17212, 0
97, 26699, 1
97, 9647, 0
97, 7120, 1
97, 9751, 0
97, 24945, 1
97, 26164, 0
97, 27410, 1
97, 13516, 0
97, 25939, 1
97, 11633, 0
97, 21809, 1
97, 28365, 0
98, 4867, 1
98, 16292, 0
98, 21604, 1
98, 28383, 0
98, 8454, 1
98, 15069, 0
98, 22125, 1
98, 21425, 0
98, 9558, 1
98, 1570, 0
98, 25530, 1
98, 10553, 0
98, 21470, 1
98, 11733, 0
98, 22303, 1
98, 26858, 0
100, 9600, 1
100, 1708, 0
100, 21281, 1
100, 13108, 0
100, 22118, 1
100, 27340, 0
100, 9163, 1
100, 17565, 0
100, 25548, 1
100, 18681, 0
100, 9166, 1
100, 25849, 0
100, 9212, 1
100, 5318, 0
101, 11474, 1
101, 20590, 0
101, 8506, 1
101, 12651, 0
101, 25679, 1
101, 3406, 0
102, 9121, 1
102, 5163, 0
103, 11472, 1
103, 15744, 0
103, 4854, 1
103, 21124, 0
104, 9152, 1
104, 8962, 0
104, 21542, 1
104, 13777, 0
104, 27852, 1
104, 6450, 0
104, 25106, 1
104, 11025, 0
104, 14932, 1
104, 11270, 0
106, 4872, 1
106, 4567, 0
106, 5579, 1
106, 13323, 0
106, 9620, 1
106, 25743, 0
106, 9118, 1
106, 11013, 0
107, 27847, 1
107, 13708, 0
107, 18252, 1
107, 14265, 0
107, 18454, 1
107, 13972, 0
107, 9559, 1
107, 14439, 0
108, 18864, 1
108, 7460, 0
108, 13285, 1
108, 23047, 0
109, 25221, 1
109, 1174, 0
109, 25679, 1
109, 28427, 0
109, 21329, 1
109, 26589, 0
109, 24178, 1
109, 2029, 0
109, 8506, 1
109, 17121, 0
110, 12137, 1
110, 15757, 0
110, 21303, 1
110, 18626, 0
111, 5681, 1
111, 15459, 0
112, 19619, 1
112, 27452, 0
112, 3238, 1
112, 5130, 0
113, 10753, 1
113, 18717, 0
113, 19650, 1
113, 12848, 0
113, 13025, 1
113, 16246, 0
113, 13029, 1
113, 23061, 0
113, 24485, 1
113, 21245, 0
113, 13063, 1
113, 23722, 0
113, 25645, 1
113, 20546, 0
113, 8143, 1
113, 20209, 0
113, 13584, 1
113, 22805, 0
113, 2223, 1
113, 12737, 0
113, 1688, 1
113, 1653, 0
113, 3033, 1
113, 14225, 0
113, 10456, 1
113, 7851, 0
115, 8581, 1
115, 23968, 0
115, 25926, 1
115, 22159, 0
115, 3275, 1
115, 24387, 0
115, 23244, 1
115, 21616, 0
115, 25646, 1
115, 2351, 0
115, 8495, 1
115, 4912, 0
115, 6869, 1
115, 28230, 0
115, 23805, 1
115, 20645, 0
116, 10586, 1
116, 22840, 0
116, 21955, 1
116, 15321, 0
116, 13951, 1
116, 8272, 0
117, 12872, 1
117, 18328, 0
117, 8721, 1
117, 11169, 0
118, 18203, 1
118, 8846, 0
118, 23360, 1
118, 15297, 0
118, 12134, 1
118, 23032, 0
118, 27784, 1
118, 22384, 0
118, 203, 1
118, 6539, 0
118, 15500, 1
118, 26911, 0
118, 2731, 1
118, 14598, 0
118, 19342, 1
118, 21718, 0
118, 303, 1
118, 6337, 0
118, 21424, 1
118, 16483, 0
118, 12920, 1
118, 6891, 0
118, 9593, 1
118, 3931, 0
118, 10618, 1
118, 23740, 0
118, 16635, 1
118, 6269, 0
118, 924, 1
118, 23721, 0
118, 2623, 1
118, 20002, 0
120, 15030, 1
120, 8616, 0
121, 21473, 1
121, 9238, 0
121, 17195, 1
121, 22179, 0
121, 15286, 1
121, 16923, 0
121, 9592, 1
121, 13459, 0
121, 1502, 1
121, 13479, 0
122, 25223, 1
122, 3431, 0
122, 12343, 1
122, 22671, 0
124, 19600, 1
124, 6614, 0
124, 22957, 1
124, 13454, 0
124, 17151, 1
124, 19959, 0
125, 8696, 1
125, 22595, 0
125, 27982, 1
125, 13993, 0
129, 15005, 1
129, 16531, 0
129, 15735, 1
129, 20668, 0
130, 11984, 1
130, 24188, 0
130, 181, 1
130, 19906, 0
130, 27293, 1
130, 8416, 0
130, 18015, 1
130, 25739, 0
132, 19099, 1
132, 16207, 0
133, 5081, 1
133, 20011, 0
134, 18033, 1
134, 12966, 0
134, 178, 1
134, 27589, 0
135, 15938, 1
135, 6208, 0
135, 25098, 1
135, 19547, 0
135, 24356, 1
135, 24468, 0
136, 1827, 1
136, 2818, 0
136, 20803, 1
136, 26104, 0
136, 19716, 1
136, 24401, 0
136, 26987, 1
136, 2767, 0
136, 20876, 1
136, 25617, 0
136, 20654, 1
136, 300, 0
139, 14074, 1
139, 19184, 0
140, 7912, 1
140, 9520, 0
140, 8728, 1
140, 21137, 0
140, 22370, 1
140, 13457, 0
140, 10870, 1
140, 5829, 0
141, 17888, 1
141, 28120, 0
141, 17958, 1
141, 21444, 0
141, 2951, 1
141, 16979, 0
141, 21864, 1
141, 3408, 0
141, 2959, 1
141, 16342, 0
141, 10009, 1
141, 18264, 0
141, 380, 1
141, 20995, 0
142, 7848, 1
142, 13634, 0
142, 553, 1
142, 9186, 0
142, 19898, 1
142, 4674, 0
142, 7794, 1
142, 9952, 0
142, 148, 1
142, 4645, 0
142, 19572, 1
142, 25980, 0
142, 282, 1
142, 3142, 0
142, 10779, 1
142, 9926, 0
143, 10465, 1
143, 25143, 0
143, 25170, 1
143, 4841, 0
143, 3260, 1
143, 21413, 0
143, 28350, 1
143, 24640, 0
145, 2657, 1
145, 5079, 0
145, 13671, 1
145, 7624, 0
145, 20143, 1
145, 8006, 0
145, 5743, 1
145, 16309, 0
145, 1811, 1
145, 972, 0
145, 27770, 1
145, 27670, 0
146, 10210, 1
146, 22335, 0
146, 24059, 1
146, 27851, 0
146, 24214, 1
146, 16905, 0
147, 1872, 1
147, 18485, 0
147, 20498, 1
147, 18638, 0
147, 24802, 1
147, 10806, 0
148, 7794, 1
148, 26254, 0
148, 10779, 1
148, 19169, 0
148, 19572, 1
148, 12425, 0
148, 142, 1
148, 24303, 0
149, 12067, 1
149, 17958, 0
149, 1865, 1
149, 19112, 0
149, 11149, 1
149, 4811, 0
149, 14034, 1
149, 19540, 0
149, 2171, 1
149, 18914, 0
150, 161, 1
150, 927, 0
150, 21476, 1
150, 1866, 0
151, 6019, 1
151, 24974, 0
151, 25416, 1
151, 22313, 0
151, 6152, 1
151, 20306, 0
151, 13490, 1
151, 21153, 0
151, 22898, 1
151, 21555, 0
151, 183, 1
151, 19335, 0
152, 9737, 1
152, 21082, 0
152, 11340, 1
152, 14134, 0
153, 2696, 1
153, 7579, 0
153, 1294, 1
153, 6535, 0
153, 1052, 1
153, 23, 0
153, 27167, 1
153, 9503, 0
153, 6952, 1
153, 20050, 0
153, 47, 1
153, 11184, 0
153, 12208, 1
153, 16700, 0
153, 18353, 1
153, 3228, 0
153, 4169, 1
153, 27989, 0
153, 8787, 1
153, 23457, 0
153, 9940, 1
153, 14956, 0
153, 13268, 1
153, 25960, 0
153, 5976, 1
153, 473, 0
153, 27226, 1
153, 13673, 0
153, 11105, 1
153, 280, 0
153, 27496, 1
153, 23587, 0
153, 619, 1
153, 9236, 0
153, 11245, 1
153, 19949, 0
153, 8176, 1
153, 19826, 0
153, 28017, 1
153, 19239, 0
153, 5882, 1
153, 13644, 0
153, 1531, 1
153, 20685, 0
153, 14078, 1
153, 12125, 0
154, 24068, 1
154, 4764, 0
154, 25133, 1
154, 26149, 0
154, 15861, 1
154, 9405, 0
154, 27739, 1
154, 6656, 0
154, 24092, 1
154, 1825, 0
154, 63, 1
154, 3870, 0
155, 17216, 1
155, 2263, 0
155, 14796, 1
155, 1093, 0
155, 28211, 1
155, 17994, 0
155, 16053, 1
155, 21858, 0
155, 14363, 1
155, 23363, 0
159, 28194, 1
159, 9248, 0
159, 9031, 1
159, 25934, 0
159, 170, 1
159, 26935, 0
159, 17003, 1
159, 15679, 0
159, 4619, 1
159, 738, 0
159, 15868, 1
159, 18119, 0
159, 13323, 1
159, 18516, 0
159, 20619, 1
159, 1557, 0
159, 19281, 1
159, 5141, 0
159, 20756, 1
159, 5888, 0
159, 14358, 1
159, 17698, 0
159, 3254, 1
159, 15734, 0
159, 20920, 1
159, 20431, 0
159, 12508, 1
159, 1561, 0
160, 14092, 1
160, 1759, 0
161, 17929, 1
161, 23405, 0
161, 15882, 1
161, 17935, 0
161, 10251, 1
161, 23036, 0
161, 7692, 1
161, 5776, 0
161, 6413, 1
161, 11762, 0
161, 532, 1
161, 2641, 0
161, 19221, 1
161, 13141, 0
161, 150, 1
161, 17590, 0
161, 8603, 1
161, 19917, 0
161, 550, 1
161, 4143, 0
161, 5421, 1
161, 27836, 0
161, 21680, 1
161, 2833, 0
161, 26421, 1
161, 12773, 0
161, 9400, 1
161, 444, 0
161, 4308, 1
161, 25587, 0
161, 13020, 1
161, 28227, 0
161, 606, 1
161, 10781, 0
161, 21476, 1
161, 25404, 0
161, 485, 1
161, 9087, 0
161, 3174, 1
161, 25431, 0
161, 20077, 1
161, 16381, 0
161, 3182, 1
161, 14578, 0
161, 13807, 1
161, 5537, 0
161, 7664, 1
161, 18915, 0
161, 19966, 1
161, 22565, 0
162, 16410, 1
162, 11163, 0
162, 9875, 1
162, 10856, 0
162, 25410, 1
162, 18808, 0
164, 10273, 1
164, 26980, 0
164, 12962, 1
164, 2864, 0
164, 19587, 1
164, 15569, 0
164, 4354, 1
164, 12326, 0
164, 2308, 1
164, 24612, 0
164, 1229, 1
164, 5749, 0
164, 27664, 1
164, 15712, 0
165, 2034, 1
165, 1680, 0
165, 20949, 1
165, 16930, 0
165, 1407, 1
165, 7460, 0
166, 28036, 1
166, 23399, 0
166, 20714, 1
166, 3991, 0
166, 1771, 1
166, 26056, 0
166, 9686, 1
166, 26411, 0
166, 18136, 1
166, 6482, 0
166, 26430, 1
166, 971, 0
168, 10760, 1
168, 4169, 0
168, 24207, 1
168, 25571, 0
168, 3280, 1
168, 19052, 0
168, 25585, 1
168, 533, 0
168, 24502, 1
168, 14827, 0
170, 17003, 1
170, 12169, 0
170, 159, 1
170, 26533, 0
171, 9145, 1
171, 24440, 0
171, 8570, 1
171, 3161, 0
172, 1821, 1
172, 12186, 0
172, 1595, 1
172, 19412, 0
172, 3909, 1
172, 11798, 0
172, 12123, 1
172, 4642, 0
173, 20832, 1
173, 19077, 0
173, 18245, 1
173, 7332, 0
173, 5461, 1
173, 27881, 0
174, 16001, 1
174, 6850, 0
174, 389, 1
174, 16806, 0
174, 12060, 1
174, 3378, 0
174, 22792, 1
174, 16829, 0
174, 1306, 1
174, 24130, 0
174, 20190, 1
174, 23401, 0
174, 599, 1
174, 19388, 0
174, 12538, 1
174, 20697, 0
174, 17852, 1
174, 8848, 0
174, 21886, 1
174, 6839, 0
175, 14241, 1
175, 12824, 0
175, 11044, 1
175, 13712, 0
175, 7143, 1
175, 23437, 0
175, 28109, 1
175, 24058, 0
175, 12910, 1
175, 9354, 0
175, 2289, 1
175, 25077, 0
175, 16275, 1
175, 7975, 0
175, 21045, 1
175, 16621, 0
175, 17660, 1
175, 15837, 0
177, 544, 1
177, 7667, 0
177, 25093, 1
177, 26651, 0
177, 3621, 1
177, 10087, 0
177, 2213, 1
177, 18249, 0
177, 1709, 1
177, 6804, 0
177, 2286, 1
177, 10919, 0
177, 5487, 1
177, 26604, 0
177, 3118, 1
177, 10354, 0
177, 16607, 1
177, 16223, 0
178, 18033, 1
178, 8088, 0
178, 134, 1
178, 609, 0
179, 13322, 1
179, 15156, 0
179, 28518, 1
179, 14283, 0
179, 16879, 1
179, 8414, 0
180, 438, 1
180, 2258, 0
180, 4278, 1
180, 28518, 0
180, 11199, 1
180, 280, 0
181, 11984, 1
181, 7382, 0
181, 130, 1
181, 12481, 0
181, 27293, 1
181, 1655, 0
181, 18015, 1
181, 14063, 0
182, 2082, 1
182, 14293, 0
182, 14086, 1
182, 18212, 0
182, 12390, 1
182, 27090, 0
182, 19854, 1
182, 25433, 0
182, 25618, 1
182, 11664, 0
182, 24947, 1
182, 16608, 0
182, 24084, 1
182, 23301, 0
183, 6019, 1
183, 25578, 0
183, 6152, 1
183, 23172, 0
183, 18827, 1
183, 5995, 0
183, 12947, 1
183, 10547, 0
183, 24343, 1
183, 4904, 0
183, 151, 1
183, 15482, 0
183, 8859, 1
183, 2287, 0
183, 13342, 1
183, 14925, 0
183, 5791, 1
183, 15394, 0
183, 6561, 1
183, 4312, 0
183, 13490, 1
183, 16703, 0
183, 17843, 1
183, 16775, 0
183, 28601, 1
183, 27709, 0
183, 10169, 1
183, 5648, 0
183, 10303, 1
183, 24118, 0
183, 25416, 1
183, 27532, 0
183, 16458, 1
183, 21507, 0
183, 27723, 1
183, 18390, 0
183, 14540, 1
183, 617, 0
183, 22481, 1
183, 13403, 0
183, 9426, 1
183, 18126, 0
183, 16728, 1
183, 23675, 0
183, 11482, 1
183, 9446, 0
183, 2011, 1
183, 9667, 0
183, 21723, 1
183, 26240, 0
183, 16733, 1
183, 23081, 0
183, 480, 1
183, 20965, 0
183, 22507, 1
183, 4695, 0
183, 8686, 1
183, 11417, 0
183, 22898, 1
183, 26233, 0
183, 12026, 1
183, 13949, 0
183, 24699, 1
183, 8398, 0
183, 2301, 1
183, 20992, 0
183, 1407, 1
183, 1947, 0
184, 22036, 1
184, 6082, 0
184, 15671, 1
184, 6794, 0
185, 10602, 1
185, 5382, 0
185, 1101, 1
185, 9985, 0
185, 14414, 1
185, 14963, 0
185, 6479, 1
185, 18873, 0
185, 23985, 1
185, 18373, 0
185, 11478, 1
185, 9097, 0
186, 17964, 1
186, 2546, 0
186, 17119, 1
186, 14942, 0
187, 15332, 1
187, 949, 0
187, 5928, 1
187, 11935, 0
187, 3101, 1
187, 4395, 0
187, 18300, 1
187, 3049, 0
187, 11069, 1
187, 13294, 0
188, 2586, 1
188, 3814, 0
189, 22671, 1
189, 25796, 0
189, 24465, 1
189, 26753, 0
189, 16924, 1
189, 9211, 0
189, 3229, 1
189, 3823, 0
189, 10025, 1
189, 7974, 0
189, 16055, 1
189, 28572, 0
189, 14906, 1
189, 23089, 0
189, 25147, 1
189, 15213, 0
189, 28221, 1
189, 25807, 0
189, 8005, 1
189, 16280, 0
189, 11339, 1
189, 10401, 0
189, 11340, 1
189, 18189, 0
189, 13007, 1
189, 25787, 0
189, 8400, 1
189, 7731, 0
189, 26965, 1
189, 23341, 0
189, 8534, 1
189, 2049, 0
189, 20821, 1
189, 5603, 0
189, 2261, 1
189, 2532, 0
189, 23524, 1
189, 17307, 0
189, 3303, 1
189, 17903, 0
189, 9072, 1
189, 10094, 0
189, 3572, 1
189, 27083, 0
189, 20732, 1
189, 11347, 0
191, 26592, 1
191, 14805, 0
191, 14881, 1
191, 12545, 0
191, 12992, 1
191, 25470, 0
191, 18213, 1
191, 423, 0
191, 19400, 1
191, 27803, 0
191, 9257, 1
191, 17359, 0
191, 622, 1
191, 7910, 0
191, 1390, 1
191, 10526, 0
191, 16082, 1
191, 16870, 0
191, 6163, 1
191, 20499, 0
191, 1588, 1
191, 2588, 0
191, 20212, 1
191, 19804, 0
191, 27062, 1
191, 16522, 0
191, 6718, 1
191, 20957, 0
192, 7879, 1
192, 19446, 0
192, 3121, 1
192, 25717, 0
192, 5683, 1
192, 24106, 0
192, 17748, 1
192, 20010, 0
192, 15478, 1
192, 18698, 0
